Id,task_1,task_2
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_23.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_24.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_25.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_26.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_27.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_28.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_29.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_3.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_30.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_31.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_32.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_33.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_34.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_35.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_36.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_37.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_38.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_39.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_4.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_40.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_41.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_42.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_43.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_44.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_45.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_46.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_47.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_48.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_49.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_5.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_50.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_51.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_52.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_6.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_7.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_8.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_113809_cell_9.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_1.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_10.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_11.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_12.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_13.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_14.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_15.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_16.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_17.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_18.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_19.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_2.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_20.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_21.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_22.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_23.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_24.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_25.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_26.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_27.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_28.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_29.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_3.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_30.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_31.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_32.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_33.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_34.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_35.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_36.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_37.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_38.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_39.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_4.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_40.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_41.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_42.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_43.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_44.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_45.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_46.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_5.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_6.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_7.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_8.png,1,0
cell_images_full/test/parasitized/C59P20thinF_IMG_20150803_115303_cell_9.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_121.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_122.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_123.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_124.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_125.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_126.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_127.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_128.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_129.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_130.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_131.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_132.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144003_cell_133.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_139.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_140.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_141.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_142.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_143.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_144.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_145.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_146.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_147.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_148.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_149.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_150.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144510_cell_151.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_1.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_10.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_11.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_12.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_13.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_14.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_15.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_2.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_3.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_4.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_5.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_6.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_7.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_8.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150803_144629_cell_9.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_131.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_132.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_133.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_134.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_135.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_136.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_137.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_138.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_139.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_140.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_141.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_142.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_143.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_144.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_104919_cell_145.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_104.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_105.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_106.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_107.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_108.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_109.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_110.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_111.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_112.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_113.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_114.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_115.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_116.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_117.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_118.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_119.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_120.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_121.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_122.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_123.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_124.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_125.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_126.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105034_cell_127.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_1.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_10.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_11.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_12.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_13.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_14.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_15.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_16.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_17.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_2.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_3.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_4.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_5.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_6.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_7.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_8.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105639_cell_9.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_119.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_120.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_121.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_122.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_123.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_124.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_125.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_126.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_127.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_128.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_129.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_130.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_131.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_132.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_133.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_105955_cell_134.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_1.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_10.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_11.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_12.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_13.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_14.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_15.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_16.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_17.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_18.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_19.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_2.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_3.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_4.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_5.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_6.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_7.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_8.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113011_cell_9.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_119.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_120.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_121.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_122.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_123.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_124.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_125.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_126.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_127.png,1,0
cell_images_full/test/parasitized/C60P21thinF_IMG_20150804_113602_cell_128.png,1,0
cell_images_full/test/parasitized/C61P22N_ThinF_IMG_20150818_112252_cell_213.png,1,0
cell_images_full/test/parasitized/C61P22N_ThinF_IMG_20150818_112518_cell_182.png,1,0
cell_images_full/test/parasitized/C61P22N_ThinF_IMG_20150818_112704_cell_216.png,1,0
cell_images_full/test/parasitized/C61P22N_ThinF_IMG_20150818_112811_cell_240.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132811_cell_191.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132811_cell_192.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132811_cell_193.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132811_cell_194.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132811_cell_195.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132811_cell_196.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132811_cell_197.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132918_cell_191.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132918_cell_192.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132918_cell_193.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132918_cell_194.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132918_cell_195.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132918_cell_196.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_132918_cell_197.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133055_cell_183.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133055_cell_184.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133055_cell_185.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133055_cell_186.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133055_cell_187.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133055_cell_188.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133211_cell_194.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133211_cell_195.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133211_cell_196.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133211_cell_197.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133307_cell_168.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133307_cell_169.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133307_cell_170.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133307_cell_171.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133307_cell_172.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133307_cell_173.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_192.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_193.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_194.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_195.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_196.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_197.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_198.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_199.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_200.png,1,0
cell_images_full/test/parasitized/C62P23N_ThinF_IMG_20150818_133527_cell_201.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_142948_cell_169.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_142948_cell_170.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_142948_cell_171.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_142948_cell_172.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_142948_cell_173.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_142948_cell_174.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143319_cell_161.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143319_cell_162.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143319_cell_163.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143319_cell_164.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143319_cell_165.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143319_cell_166.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143423_cell_161.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143423_cell_162.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143423_cell_163.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143423_cell_164.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143423_cell_165.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143423_cell_166.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143423_cell_167.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143423_cell_168.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_167.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_168.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_169.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_170.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_171.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_172.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_173.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_174.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_175.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143544_cell_176.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_171.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_172.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_173.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_174.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_175.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_176.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_177.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_178.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_179.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_180.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_181.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_182.png,1,0
cell_images_full/test/parasitized/C63P24N_ThinF_IMG_20150818_143757_cell_183.png,1,0
